_id,tuk,pingedAt,latitude,longitude,speedKmh,heading,source,resolvedDistrict,resolvedProvince
69f4b2b75a1fa00e9fa276bc,69e787f9c9f995641686c3de,2026-04-24T17:03:33.492Z,9.350864,80.406453,1.27,274,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276bd,69e787f9c9f995641686c3de,2026-04-24T20:03:33.492Z,9.361011,80.394794,0.57,311,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276be,69e787f9c9f995641686c3de,2026-04-24T23:03:33.492Z,9.381134,80.371516,1.13,311,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276bf,69e787f9c9f995641686c3de,2026-04-25T02:03:33.492Z,9.407525,80.365273,1,346,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c0,69e787f9c9f995641686c3de,2026-04-25T05:03:33.492Z,9.428027,80.374206,0.83,23,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c1,69e787f9c9f995641686c3de,2026-04-25T08:03:33.492Z,9.432528,80.373922,0.17,356,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c2,69e787f9c9f995641686c3de,2026-04-25T11:03:33.492Z,9.466578,80.379099,1.28,8,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c3,69e787f9c9f995641686c3de,2026-04-25T14:03:33.492Z,9.472681,80.379069,0.23,359,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c4,69e787f9c9f995641686c3de,2026-04-25T17:03:33.492Z,9.480724,80.381399,0.31,15,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c5,69e787f9c9f995641686c3de,2026-04-25T20:03:33.492Z,9.505195,80.38738,0.93,13,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c6,69e787f9c9f995641686c3de,2026-04-25T23:03:33.492Z,9.51127,80.391425,0.27,33,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c7,69e787f9c9f995641686c3de,2026-04-26T02:03:33.492Z,9.529332,80.420226,1.25,57,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c8,69e787f9c9f995641686c3de,2026-04-26T05:03:33.492Z,9.538119,80.44412,0.93,69,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276c9,69e787f9c9f995641686c3de,2026-04-26T08:03:33.492Z,9.538173,80.452525,0.31,89,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ca,69e787f9c9f995641686c3de,2026-04-26T11:03:33.492Z,9.533112,80.458966,0.3,128,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276cb,69e787f9c9f995641686c3de,2026-04-26T14:03:33.492Z,9.517437,80.462351,0.59,167,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276cc,69e787f9c9f995641686c3de,2026-04-26T17:03:33.492Z,9.5112,80.459278,0.26,205,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276cd,69e787f9c9f995641686c3de,2026-04-26T20:03:33.492Z,9.506402,80.454378,0.25,225,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ce,69e787f9c9f995641686c3de,2026-04-26T23:03:33.492Z,9.493922,80.43702,0.79,233,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276cf,69e787f9c9f995641686c3de,2026-04-27T02:03:33.492Z,9.491504,80.430887,0.24,248,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d0,69e787f9c9f995641686c3de,2026-04-27T05:03:33.492Z,9.497842,80.400077,1.15,281,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d1,69e787f9c9f995641686c3de,2026-04-27T08:03:33.492Z,9.490825,80.382387,0.7,248,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d2,69e787f9c9f995641686c3de,2026-04-27T11:03:33.492Z,9.492993,80.367588,0.55,278,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d3,69e787f9c9f995641686c3de,2026-04-27T14:03:33.492Z,9.481086,80.335654,1.25,249,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d4,69e787f9c9f995641686c3de,2026-04-27T17:03:33.492Z,9.483038,80.329514,0.24,287,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d5,69e787f9c9f995641686c3de,2026-04-27T20:03:33.492Z,9.486453,80.323942,0.24,301,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d6,69e787f9c9f995641686c3de,2026-04-27T23:03:33.492Z,9.512641,80.310159,1.09,332,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d7,69e787f9c9f995641686c3de,2026-04-28T02:03:33.492Z,9.538034,80.31284,0.95,5,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d8,69e787f9c9f995641686c3de,2026-04-28T05:03:33.492Z,9.552657,80.315869,0.55,11,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276d9,69e787f9c9f995641686c3de,2026-04-28T08:03:33.492Z,9.570953,80.321248,0.71,16,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276da,69e787f9c9f995641686c3de,2026-04-28T11:03:33.492Z,9.597441,80.316201,1,349,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276db,69e787f9c9f995641686c3de,2026-04-28T14:03:33.492Z,9.630475,80.322339,1.24,10,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276dc,69e787f9c9f995641686c3de,2026-04-28T17:03:33.492Z,9.664236,80.315707,1.27,349,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276dd,69e787f9c9f995641686c3de,2026-04-28T20:03:33.492Z,9.667691,80.313132,0.16,323,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276de,69e787f9c9f995641686c3de,2026-04-28T23:03:33.492Z,9.675426,80.303304,0.46,308,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276df,69e787f9c9f995641686c3de,2026-04-29T02:03:33.492Z,9.677254,80.301733,0.09,319,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e0,69e787f9c9f995641686c3de,2026-04-29T05:03:33.492Z,9.678605,80.297064,0.18,286,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e1,69e787f9c9f995641686c3de,2026-04-29T08:03:33.492Z,9.676564,80.289745,0.28,254,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e2,69e787f9c9f995641686c3de,2026-04-29T11:03:33.492Z,9.613192088139279,80.19317042248969,4.24,236,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e3,69e787f9c9f995641686c3de,2026-04-29T14:03:33.492Z,9.370190480876817,79.66119064456336,21.43,245,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e4,69e787f9c9f995641686c3de,2026-04-29T17:03:33.492Z,9.35579,79.647829,0.72,222,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e5,69e787f9c9f995641686c3de,2026-04-29T20:03:33.492Z,9.352588,79.635146,0.48,255,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e6,69e787f9c9f995641686c3de,2026-04-29T23:03:33.492Z,9.362292,79.600307,1.32,285,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e7,69e787f9c9f995641686c3de,2026-04-30T02:03:33.492Z,9.370326,79.577006,0.9,289,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e8,69e787f9c9f995641686c3de,2026-04-30T05:03:33.492Z,9.368716,79.559958,0.63,264,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276e9,69e787f9c9f995641686c3de,2026-04-30T08:03:33.492Z,9.3684,79.557818,0.08,261,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ea,69e787f9c9f995641686c3de,2026-04-30T11:03:33.492Z,9.35191,79.542567,0.83,222,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276eb,69e787f9c9f995641686c3de,2026-04-30T14:03:33.492Z,9.332433,79.532717,0.81,206,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ec,69e787f9c9f995641686c3de,2026-04-30T17:03:33.492Z,9.328726,79.531183,0.15,202,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ed,69e787f9c9f995641686c3de,2026-04-30T20:03:33.492Z,9.31078,79.536147,0.69,164,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ee,69e787f9c9f995641686c3de,2026-04-30T23:03:33.492Z,9.300734,79.534214,0.38,190,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ef,69e787f9c9f995641686c3de,2026-05-01T02:03:33.492Z,9.297899,79.532627,0.12,208,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f0,69e787f9c9f995641686c3de,2026-05-01T05:03:33.492Z,9.293403,79.5307,0.18,202,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f1,69e787f9c9f995641686c3de,2026-05-01T08:03:33.492Z,9.287489,79.527026,0.26,211,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f2,69e787f9c9f995641686c3de,2026-05-01T11:03:33.492Z,9.284641,79.526141,0.11,197,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f3,69e787f9c9f995641686c3de,2026-05-01T14:03:33.492Z,9.254152,79.534158,1.17,165,simulated,69e61bdfc9f995641686bf9b,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f4,69e787f9c9f995641686c3df,2026-04-24T14:03:33.492Z,8.916546,79.643979,7.33,132,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f5,69e787f9c9f995641686c3df,2026-04-24T17:03:33.492Z,8.893253,79.650726,0.9,164,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f6,69e787f9c9f995641686c3df,2026-04-24T20:03:33.492Z,8.891813,79.651132,0.06,164,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f7,69e787f9c9f995641686c3df,2026-04-24T23:03:33.492Z,8.880703,79.660037,0.53,141,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f8,69e787f9c9f995641686c3df,2026-04-25T02:03:33.492Z,8.87099,79.667415,0.45,143,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276f9,69e787f9c9f995641686c3df,2026-04-25T05:03:33.492Z,8.87035,79.670145,0.1,103,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276fa,69e787f9c9f995641686c3df,2026-04-25T08:03:33.492Z,8.876546,79.704085,1.26,79,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276fb,69e787f9c9f995641686c3df,2026-04-25T11:03:33.492Z,8.88704,79.725644,0.88,63,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276fc,69e787f9c9f995641686c3df,2026-04-25T14:03:33.492Z,8.883159,79.744909,0.72,101,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276fd,69e787f9c9f995641686c3df,2026-04-25T17:03:33.492Z,8.870998,79.770832,1.05,115,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276fe,69e787f9c9f995641686c3df,2026-04-25T20:03:33.492Z,8.867693,79.787014,0.61,101,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa276ff,69e787f9c9f995641686c3df,2026-04-25T23:03:33.492Z,8.851592,79.804815,0.88,132,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27700,69e787f9c9f995641686c3df,2026-04-26T02:03:33.492Z,8.841728,79.80648,0.37,170,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27701,69e787f9c9f995641686c3df,2026-04-26T05:03:33.492Z,8.829635,79.80115,0.49,203,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27702,69e787f9c9f995641686c3df,2026-04-26T08:03:33.492Z,8.815554,79.793054,0.6,209,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27703,69e787f9c9f995641686c3df,2026-04-26T11:03:33.492Z,8.812656,79.793447,0.11,172,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27704,69e787f9c9f995641686c3df,2026-04-26T14:03:33.492Z,8.789798,79.810261,1.05,143,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27705,69e787f9c9f995641686c3df,2026-04-26T17:03:33.492Z,8.786804,79.811991,0.13,150,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27706,69e787f9c9f995641686c3df,2026-04-26T20:03:33.492Z,8.78166,79.817101,0.27,135,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27707,69e787f9c9f995641686c3df,2026-04-26T23:03:33.492Z,8.774741,79.833327,0.65,113,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27708,69e787f9c9f995641686c3df,2026-04-27T02:03:33.492Z,8.765797,79.857397,0.94,110,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27709,69e787f9c9f995641686c3df,2026-04-27T05:03:33.492Z,8.752933,79.890184,1.29,111,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770a,69e787f9c9f995641686c3df,2026-04-27T08:03:33.492Z,8.757106,79.912065,0.82,79,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770b,69e787f9c9f995641686c3df,2026-04-27T11:03:33.492Z,8.754874,79.917615,0.22,112,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770c,69e787f9c9f995641686c3df,2026-04-27T14:03:33.492Z,8.755344,79.923967,0.23,85,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770d,69e787f9c9f995641686c3df,2026-04-27T17:03:33.492Z,8.76205,79.95724,1.24,78,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770e,69e787f9c9f995641686c3df,2026-04-27T20:03:33.492Z,8.770995,79.985871,1.1,72,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2770f,69e787f9c9f995641686c3df,2026-04-27T23:03:33.492Z,8.78145,79.9939,0.49,37,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27710,69e787f9c9f995641686c3df,2026-04-28T02:03:33.492Z,8.809996,80.003565,1.12,18,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27711,69e787f9c9f995641686c3df,2026-04-28T05:03:33.492Z,8.833421,80.00265,0.87,357,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27712,69e787f9c9f995641686c3df,2026-04-28T08:03:33.492Z,8.859891,80.005334,0.99,5,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27713,69e787f9c9f995641686c3df,2026-04-28T11:03:33.492Z,8.887181,80.024705,1.24,35,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27714,69e787f9c9f995641686c3df,2026-04-28T14:03:33.492Z,8.891251,80.025564,0.15,11,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27715,69e787f9c9f995641686c3df,2026-04-28T17:03:33.492Z,8.8992,80.033113,0.4,43,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27716,69e787f9c9f995641686c3df,2026-04-28T20:03:33.492Z,8.91526,80.043487,0.71,32,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27717,69e787f9c9f995641686c3df,2026-04-28T23:03:33.492Z,8.92002,80.046063,0.2,28,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27718,69e787f9c9f995641686c3df,2026-04-29T02:03:33.492Z,8.940035,80.070895,1.17,50,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27719,69e787f9c9f995641686c3df,2026-04-29T05:03:33.492Z,8.942194,80.082881,0.45,79,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771a,69e787f9c9f995641686c3df,2026-04-29T08:03:33.492Z,8.941005,80.087784,0.18,103,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771b,69e787f9c9f995641686c3df,2026-04-29T11:03:33.492Z,8.932785,80.106512,0.75,113,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771c,69e787f9c9f995641686c3df,2026-04-29T14:03:33.492Z,8.932963,80.113818,0.27,88,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771d,69e787f9c9f995641686c3df,2026-04-29T17:03:33.492Z,8.935447,80.123489,0.37,75,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771e,69e787f9c9f995641686c3df,2026-04-29T20:03:33.492Z,8.957937,80.147407,1.21,46,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2771f,69e787f9c9f995641686c3df,2026-04-29T23:03:33.492Z,8.959863,80.148906,0.09,37,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27720,69e787f9c9f995641686c3df,2026-04-30T02:03:33.492Z,8.990382,80.152136,1.14,5,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27721,69e787f9c9f995641686c3df,2026-04-30T05:03:33.492Z,9.008431,80.147016,0.69,344,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27722,69e787f9c9f995641686c3df,2026-04-30T08:03:33.492Z,9.040624,80.160342,1.29,22,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27723,69e787f9c9f995641686c3df,2026-04-30T11:03:33.492Z,9.071923,80.177283,1.32,28,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27724,69e787f9c9f995641686c3df,2026-04-30T14:03:33.492Z,9.087183,80.197864,0.94,53,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27725,69e787f9c9f995641686c3df,2026-04-30T17:03:33.492Z,9.119597,80.208026,1.26,17,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27726,69e787f9c9f995641686c3df,2026-04-30T20:03:33.492Z,9.123953,80.209577,0.17,19,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27727,69e787f9c9f995641686c3df,2026-04-30T23:03:33.492Z,9.134378,80.214264,0.42,23,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27728,69e787f9c9f995641686c3df,2026-05-01T02:03:33.492Z,9.139961,80.21775,0.24,31,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27729,69e787f9c9f995641686c3df,2026-05-01T05:03:33.492Z,8.987714133268877,80.04961149076364,8.35,227,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772a,69e787f9c9f995641686c3df,2026-05-01T08:03:33.492Z,8.982159,80.033388,0.63,250,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772b,69e787f9c9f995641686c3df,2026-05-01T11:03:33.492Z,8.986822,80.015662,0.67,284,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772c,69e787f9c9f995641686c3df,2026-05-01T14:03:33.492Z,8.990826,80.010765,0.23,309,simulated,69e61bdfc9f995641686bf9c,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772d,69e787f9c9f995641686c3e0,2026-04-24T14:03:33.492Z,8.719462,80.44388,11.47,286,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772e,69e787f9c9f995641686c3e0,2026-04-24T17:03:33.492Z,8.710051,80.417038,1.04,250,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2772f,69e787f9c9f995641686c3e0,2026-04-24T20:03:33.492Z,8.714854,80.392826,0.9,281,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27730,69e787f9c9f995641686c3e0,2026-04-24T23:03:33.492Z,8.728454,80.360537,1.29,293,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27731,69e787f9c9f995641686c3e0,2026-04-25T02:03:33.492Z,8.731561,80.353591,0.28,294,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27732,69e787f9c9f995641686c3e0,2026-04-25T05:03:33.492Z,8.735193,80.341965,0.45,287,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27733,69e787f9c9f995641686c3e0,2026-04-25T08:03:33.492Z,8.731331,80.315334,0.99,261,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27734,69e787f9c9f995641686c3e0,2026-04-25T11:03:33.492Z,8.731129,80.289259,0.96,269,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27735,69e787f9c9f995641686c3e0,2026-04-25T14:03:33.492Z,8.724842,80.27336,0.63,248,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27736,69e787f9c9f995641686c3e0,2026-04-25T17:03:33.492Z,8.702481,80.260731,0.95,209,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27737,69e787f9c9f995641686c3e0,2026-04-25T20:03:33.492Z,8.68029,80.25842,0.83,185,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27738,69e787f9c9f995641686c3e0,2026-04-25T23:03:33.492Z,8.676035,80.254732,0.21,220,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa27739,69e787f9c9f995641686c3e0,2026-04-26T02:03:33.492Z,8.664102,80.246223,0.54,215,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773a,69e787f9c9f995641686c3e0,2026-04-26T05:03:33.492Z,8.663159,80.245227,0.05,226,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773b,69e787f9c9f995641686c3e0,2026-04-26T08:03:33.492Z,8.658258,80.234916,0.42,244,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773c,69e787f9c9f995641686c3e0,2026-04-26T11:03:33.492Z,8.839446114549183,80.5244916811202,12.56,57,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773d,69e787f9c9f995641686c3e0,2026-04-26T14:03:33.492Z,8.843481,80.528795,0.22,46,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773e,69e787f9c9f995641686c3e0,2026-04-26T17:03:33.492Z,8.855586,80.544,0.72,51,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
69f4b2b75a1fa00e9fa2773f,69e787f9c9f995641686c3e0,2026-04-26T20:03:33.492Z,8.859391,80.55802,0.53,74,simulated,69e61bdfc9f995641686bf9d,69e61bdec9f995641686bf8b
